,for_date,abbreviation,unit_type,address,city,state,zip_code,bedrooms,bathrooms,listing_date,sqft,price_sqft,distance,ingest_time
506,2022-01-17,as167,as1671a1,1016 W Stassney Ln,Austin,TX,78745,1,,2022-01-16,Apartment,,0.03,2022-01-18 00:32:02.515641
507,2022-01-17,as167,as1671a1,"1005 W Stassney Ln, Unit 25203",Austin,TX,78745,1,,2022-01-16,Apartment,,0.1,2022-01-18 00:32:02.515641
508,2022-01-17,as167,as1671a1,"714 Turtle Creek Blvd, Unit 156",Austin,TX,78745,1,,2021-09-08,Apartment,,0.38,2022-01-18 00:32:02.515641
509,2022-01-17,as167,as1671a1,5816 S 1st St,Austin,TX,78745,1,,2021-09-12,Single Family,,0.36,2022-01-18 00:32:02.515641
510,2022-01-17,as167,as1671a1,1005 W Stassney Ln,Austin,TX,78745,1,650,2022-01-14,Condo,1.502,0.1,2022-01-18 00:32:02.515641
511,2022-01-17,as167,as1671a1,"1005 W Stassney Ln, Unit 25202",Austin,TX,78745,1,,2022-01-16,Apartment,,0.1,2022-01-18 00:32:02.515641
512,2022-01-17,as167,as1671a1,"1005 W Stassney Ln, Unit 25201",Austin,TX,78745,1,,2022-01-16,Apartment,,0.1,2022-01-18 00:32:02.515641
513,2022-01-17,as167,as1671a1,"5304 Saint Georges Grn, Apt A",Austin,TX,78745,1,840,2021-06-22,Apartment,1.192,0.59,2022-01-18 00:32:02.515641
514,2022-01-17,as167,as1671a1,811 Ramble Ln,Austin,TX,78745,1,,2021-06-30,Apartment,,0.15,2022-01-18 00:32:02.515641
515,2022-01-17,as167,as1671a1,5800 Emerald Forest Dr,Austin,TX,78745,1,,2021-12-15,Apartment,,0.24,2022-01-18 00:32:02.515641
516,2022-01-17,as167,as1671a1,6200 Soft Wind Cir,Austin,TX,78745,1,,2021-10-01,Apartment,,0.51,2022-01-18 00:32:02.515641
517,2022-01-17,as167,as1671a1,801 Sirocco Dr,Austin,TX,78745,1,,2021-06-27,Apartment,,0.51,2022-01-18 00:32:02.515641
518,2022-01-17,as167,as1671a1,5304 Saint Georges Grn,Austin,TX,78745,1,,2021-06-23,Apartment,,0.59,2022-01-18 00:32:02.515641
519,2022-01-17,as167,as1671a1,4903 Hawk Cv,Austin,TX,78745,1,,2021-11-30,Apartment,,0.63,2022-01-18 00:32:02.515641
520,2022-01-17,as167,as1671a1-R,"1016 W Stassney Ln, Apt 122",Austin,TX,78745,1,588,2021-09-21,Apartment,2.302,0.03,2022-01-18 00:32:02.515641
521,2022-01-17,as167,as1671a1-R,"1016 W Stassney Ln, Apt 136",Austin,TX,78745,1,588,2021-09-08,Apartment,2.192,0.03,2022-01-18 00:32:02.515641
522,2022-01-17,as167,as1671a1-R,"1016 W Stassney Ln, Apt 148",Austin,TX,78745,1,708,2021-09-14,Apartment,1.912,0.03,2022-01-18 00:32:02.515641
523,2022-01-17,as167,as1671a1-R,"1020 W Stassney Ln, Unit 248",Austin,TX,78745,1,708,2021-09-16,Apartment,2.062,0.06,2022-01-18 00:32:02.515641
524,2022-01-17,as167,as1671a1-R,"1020 W Stassney Ln, Unit 165",Austin,TX,78745,1,708,2021-09-07,Apartment,1.922,0.07,2022-01-18 00:32:02.515641
525,2022-01-17,as167,as1671a1-R,"5807 S 1st St, Unit ATC11",Austin,TX,78745,1,670,2021-09-14,Apartment,1.772,0.39,2022-01-18 00:32:02.515641
526,2022-01-17,as167,as1671a1-R,1016 W Stassney Ln,Austin,TX,78745,1,,2022-01-16,Apartment,,0.03,2022-01-18 00:32:02.515641
527,2022-01-17,as167,as1671a1-R,"1005 W Stassney Ln, Unit 25203",Austin,TX,78745,1,,2022-01-16,Apartment,,0.1,2022-01-18 00:32:02.515641
528,2022-01-17,as167,as1671a1-R,"714 Turtle Creek Blvd, Unit 156",Austin,TX,78745,1,,2021-09-08,Apartment,,0.38,2022-01-18 00:32:02.515641
529,2022-01-17,as167,as1671a1-R,5816 S 1st St,Austin,TX,78745,1,,2021-09-12,Single Family,,0.36,2022-01-18 00:32:02.515641
530,2022-01-17,as167,as1671a1-R,1005 W Stassney Ln,Austin,TX,78745,1,650,2022-01-14,Condo,1.502,0.1,2022-01-18 00:32:02.515641
531,2022-01-17,as167,as1671a1-R,"1005 W Stassney Ln, Unit 25202",Austin,TX,78745,1,,2022-01-16,Apartment,,0.1,2022-01-18 00:32:02.515641
532,2022-01-17,as167,as1671a1-R,"1005 W Stassney Ln, Unit 25201",Austin,TX,78745,1,,2022-01-16,Apartment,,0.1,2022-01-18 00:32:02.515641
533,2022-01-17,as167,as1671a1-R,"5304 Saint Georges Grn, Apt A",Austin,TX,78745,1,840,2021-06-22,Apartment,1.192,0.59,2022-01-18 00:32:02.515641
534,2022-01-17,as167,as1671a1-R,811 Ramble Ln,Austin,TX,78745,1,,2021-06-30,Apartment,,0.15,2022-01-18 00:32:02.515641
535,2022-01-17,as167,as1671a1-R,5800 Emerald Forest Dr,Austin,TX,78745,1,,2021-12-15,Apartment,,0.24,2022-01-18 00:32:02.515641
536,2022-01-17,as167,as1671a1-R,6200 Soft Wind Cir,Austin,TX,78745,1,,2021-10-01,Apartment,,0.51,2022-01-18 00:32:02.515641
537,2022-01-17,as167,as1671a1-R,801 Sirocco Dr,Austin,TX,78745,1,,2021-06-27,Apartment,,0.51,2022-01-18 00:32:02.515641
538,2022-01-17,as167,as1671a1-R,5304 Saint Georges Grn,Austin,TX,78745,1,,2021-06-23,Apartment,,0.59,2022-01-18 00:32:02.515641
539,2022-01-17,as167,as1671a1-R,4903 Hawk Cv,Austin,TX,78745,1,,2021-11-30,Apartment,,0.63,2022-01-18 00:32:02.515641
540,2022-01-17,as167,as1672c1-R,"1018 W Stassney Ln, Unit 215",Austin,TX,78745,2,860,2021-09-08,Apartment,1.482,0.06,2022-01-18 00:32:02.515641
541,2022-01-17,as167,as1672c1-R,"1020 W Stassney Ln, Unit 222",Austin,TX,78745,2,860,2021-06-27,Apartment,1.542,0.06,2022-01-18 00:32:02.515641
542,2022-01-17,as167,as1672c1-R,"714 Turtle Creek Blvd, # 3-118",Austin,TX,78745,2,915,2022-01-16,Apartment,1.782,0.38,2022-01-18 00:32:02.515641
543,2022-01-17,as167,as1672c1-R,"714 Turtle Creek Blvd, # 2-113",Austin,TX,78745,2,915,2022-01-16,Apartment,1.692,0.38,2022-01-18 00:32:02.515641
544,2022-01-17,as167,as1672c1-R,"714 Turtle Creek Blvd, # 3-123",Austin,TX,78745,2,915,2022-01-16,Apartment,1.782,0.38,2022-01-18 00:32:02.515641
545,2022-01-17,as167,as1672c1-R,"714 Turtle Creek Blvd, # 6-143",Austin,TX,78745,2,915,2021-10-30,Apartment,1.782,0.38,2022-01-18 00:32:02.515641
546,2022-01-17,as167,as1672c1-R,"714 Turtle Creek Blvd, # 3-219",Austin,TX,78745,2,915,2021-10-30,Apartment,1.782,0.38,2022-01-18 00:32:02.515641
547,2022-01-17,as167,as1672c1-R,"5807 S 1st St, Unit ATC22",Austin,TX,78745,2,915,2021-09-14,Apartment,1.592,0.39,2022-01-18 00:32:02.515641
548,2022-01-17,as167,as1672c1-R,"5304 Saint Georges Grn, Apt A",Austin,TX,78745,1,840,2021-06-22,Apartment,1.192,0.59,2022-01-18 00:32:02.515641
549,2022-01-17,as167,as1672c1-R,5801 Libyan Dr,Austin,TX,78745,2,,2021-10-04,Apartment,,0.35,2022-01-18 00:32:02.515641
550,2022-01-17,as167,as1672c1-R,"714 Turtle Creek Blvd, Unit 2136",Austin,TX,78745,2,,2021-09-08,Apartment,,0.38,2022-01-18 00:32:02.515641
551,2022-01-17,as167,as1672c1-R,5112 S 1st St,Austin,TX,78745,2,,2022-01-16,Apartment,,0.46,2022-01-18 00:32:02.515641
552,2022-01-17,as167,as1672c1-R,"6303 Emerald Forest Dr, Unit A",Austin,TX,78745,2,850,2021-06-29,Multi-Family,1.852,0.56,2022-01-18 00:32:02.515641
553,2022-01-17,as167,as1672c1-R,"6305 Emerald Forest Dr, Unit B",Austin,TX,78745,2,871,2021-09-16,Multi-Family,1.722,0.57,2022-01-18 00:32:02.515641
554,2022-01-17,as167,as1672c1-R,"6209 Emerald Forest Dr, Unit A",Austin,TX,78745,2,896,2021-09-12,Multi-Family,1.732,0.52,2022-01-18 00:32:02.515641
555,2022-01-17,as167,as1672c1-R,811 Ramble Ln,Austin,TX,78745,1,,2021-06-30,Apartment,,0.15,2022-01-18 00:32:02.515641
556,2022-01-17,as167,as1672c1-R,5800 Emerald Forest Dr,Austin,TX,78745,1,,2021-12-15,Apartment,,0.24,2022-01-18 00:32:02.515641
557,2022-01-17,as167,as1672c1-R,6200 Soft Wind Cir,Austin,TX,78745,1,,2021-10-01,Apartment,,0.51,2022-01-18 00:32:02.515641
558,2022-01-17,as167,as1672c1-R,801 Sirocco Dr,Austin,TX,78745,1,,2021-06-27,Apartment,,0.51,2022-01-18 00:32:02.515641
559,2022-01-17,as167,as1672c1-R,"6003 Cougar Dr, Apt B",Austin,TX,78745,2,"1,000",2022-01-16,Townhouse,1.502,0.29,2022-01-18 00:32:02.515641
560,2022-01-17,as167,as1672c1-R,"1018 W Stassney Ln, Unit 215",Austin,TX,78745,2,860,2021-09-08,Apartment,1.482,0.06,2022-01-18 00:32:02.515641
561,2022-01-17,as167,as1672c1-R,"1020 W Stassney Ln, Unit 222",Austin,TX,78745,2,860,2021-06-27,Apartment,1.542,0.06,2022-01-18 00:32:02.515641
562,2022-01-17,as167,as1672c1-R,"714 Turtle Creek Blvd, # 3-118",Austin,TX,78745,2,915,2022-01-16,Apartment,1.782,0.38,2022-01-18 00:32:02.515641
563,2022-01-17,as167,as1672c1-R,"714 Turtle Creek Blvd, # 2-113",Austin,TX,78745,2,915,2022-01-16,Apartment,1.692,0.38,2022-01-18 00:32:02.515641
564,2022-01-17,as167,as1672c1-R,"714 Turtle Creek Blvd, # 3-123",Austin,TX,78745,2,915,2022-01-16,Apartment,1.782,0.38,2022-01-18 00:32:02.515641
565,2022-01-17,as167,as1672c1-R,"714 Turtle Creek Blvd, # 6-143",Austin,TX,78745,2,915,2021-10-30,Apartment,1.782,0.38,2022-01-18 00:32:02.515641
566,2022-01-17,as167,as1672c1-R,"714 Turtle Creek Blvd, # 3-219",Austin,TX,78745,2,915,2021-10-30,Apartment,1.782,0.38,2022-01-18 00:32:02.515641
567,2022-01-17,as167,as1672c1-R,"5807 S 1st St, Unit ATC22",Austin,TX,78745,2,915,2021-09-14,Apartment,1.592,0.39,2022-01-18 00:32:02.515641
568,2022-01-17,as167,as1672c1-R,"5304 Saint Georges Grn, Apt A",Austin,TX,78745,1,840,2021-06-22,Apartment,1.192,0.59,2022-01-18 00:32:02.515641
569,2022-01-17,as167,as1672c1-R,5801 Libyan Dr,Austin,TX,78745,2,,2021-10-04,Apartment,,0.35,2022-01-18 00:32:02.515641
570,2022-01-17,as167,as1672c1-R,"714 Turtle Creek Blvd, Unit 2136",Austin,TX,78745,2,,2021-09-08,Apartment,,0.38,2022-01-18 00:32:02.515641
571,2022-01-17,as167,as1672c1-R,5112 S 1st St,Austin,TX,78745,2,,2022-01-16,Apartment,,0.46,2022-01-18 00:32:02.515641
572,2022-01-17,as167,as1672c1-R,"6303 Emerald Forest Dr, Unit A",Austin,TX,78745,2,850,2021-06-29,Multi-Family,1.852,0.56,2022-01-18 00:32:02.515641
573,2022-01-17,as167,as1672c1-R,"6305 Emerald Forest Dr, Unit B",Austin,TX,78745,2,871,2021-09-16,Multi-Family,1.722,0.57,2022-01-18 00:32:02.515641
574,2022-01-17,as167,as1672c1-R,"6209 Emerald Forest Dr, Unit A",Austin,TX,78745,2,896,2021-09-12,Multi-Family,1.732,0.52,2022-01-18 00:32:02.515641
575,2022-01-17,as167,as1672c1-R,811 Ramble Ln,Austin,TX,78745,1,,2021-06-30,Apartment,,0.15,2022-01-18 00:32:02.515641
576,2022-01-17,as167,as1672c1-R,5800 Emerald Forest Dr,Austin,TX,78745,1,,2021-12-15,Apartment,,0.24,2022-01-18 00:32:02.515641
577,2022-01-17,as167,as1672c1-R,6200 Soft Wind Cir,Austin,TX,78745,1,,2021-10-01,Apartment,,0.51,2022-01-18 00:32:02.515641
578,2022-01-17,as167,as1672c1-R,801 Sirocco Dr,Austin,TX,78745,1,,2021-06-27,Apartment,,0.51,2022-01-18 00:32:02.515641
579,2022-01-17,as167,as1672c1-R,"6003 Cougar Dr, Apt B",Austin,TX,78745,2,"1,000",2022-01-16,Townhouse,1.502,0.29,2022-01-18 00:32:02.515641
580,2022-01-17,as167,as1672c1-R,"1018 W Stassney Ln, Unit 215",Austin,TX,78745,2,860,2021-09-08,Apartment,1.482,0.06,2022-01-18 00:32:02.515641
581,2022-01-17,as167,as1672c1-R,"1020 W Stassney Ln, Unit 222",Austin,TX,78745,2,860,2021-06-27,Apartment,1.542,0.06,2022-01-18 00:32:02.515641
582,2022-01-17,as167,as1672c1-R,"714 Turtle Creek Blvd, # 3-118",Austin,TX,78745,2,915,2022-01-16,Apartment,1.782,0.38,2022-01-18 00:32:02.515641
583,2022-01-17,as167,as1672c1-R,"714 Turtle Creek Blvd, # 2-113",Austin,TX,78745,2,915,2022-01-16,Apartment,1.692,0.38,2022-01-18 00:32:02.515641
584,2022-01-17,as167,as1672c1-R,"714 Turtle Creek Blvd, # 3-123",Austin,TX,78745,2,915,2022-01-16,Apartment,1.782,0.38,2022-01-18 00:32:02.515641
585,2022-01-17,as167,as1672c1-R,"714 Turtle Creek Blvd, # 6-143",Austin,TX,78745,2,915,2021-10-30,Apartment,1.782,0.38,2022-01-18 00:32:02.515641
586,2022-01-17,as167,as1672c1-R,"714 Turtle Creek Blvd, # 3-219",Austin,TX,78745,2,915,2021-10-30,Apartment,1.782,0.38,2022-01-18 00:32:02.515641
587,2022-01-17,as167,as1672c1-R,"5807 S 1st St, Unit ATC22",Austin,TX,78745,2,915,2021-09-14,Apartment,1.592,0.39,2022-01-18 00:32:02.515641
588,2022-01-17,as167,as1672c1-R,"5304 Saint Georges Grn, Apt A",Austin,TX,78745,1,840,2021-06-22,Apartment,1.192,0.59,2022-01-18 00:32:02.515641
589,2022-01-17,as167,as1672c1-R,5801 Libyan Dr,Austin,TX,78745,2,,2021-10-04,Apartment,,0.35,2022-01-18 00:32:02.515641
590,2022-01-17,as167,as1672c1-R,"714 Turtle Creek Blvd, Unit 2136",Austin,TX,78745,2,,2021-09-08,Apartment,,0.38,2022-01-18 00:32:02.515641
591,2022-01-17,as167,as1672c1-R,5112 S 1st St,Austin,TX,78745,2,,2022-01-16,Apartment,,0.46,2022-01-18 00:32:02.515641
592,2022-01-17,as167,as1672c1-R,"6303 Emerald Forest Dr, Unit A",Austin,TX,78745,2,850,2021-06-29,Multi-Family,1.852,0.56,2022-01-18 00:32:02.515641
593,2022-01-17,as167,as1672c1-R,"6305 Emerald Forest Dr, Unit B",Austin,TX,78745,2,871,2021-09-16,Multi-Family,1.722,0.57,2022-01-18 00:32:02.515641
594,2022-01-17,as167,as1672c1-R,"6209 Emerald Forest Dr, Unit A",Austin,TX,78745,2,896,2021-09-12,Multi-Family,1.732,0.52,2022-01-18 00:32:02.515641
595,2022-01-17,as167,as1672c1-R,811 Ramble Ln,Austin,TX,78745,1,,2021-06-30,Apartment,,0.15,2022-01-18 00:32:02.515641
596,2022-01-17,as167,as1672c1-R,5800 Emerald Forest Dr,Austin,TX,78745,1,,2021-12-15,Apartment,,0.24,2022-01-18 00:32:02.515641
597,2022-01-17,as167,as1672c1-R,6200 Soft Wind Cir,Austin,TX,78745,1,,2021-10-01,Apartment,,0.51,2022-01-18 00:32:02.515641
598,2022-01-17,as167,as1672c1-R,801 Sirocco Dr,Austin,TX,78745,1,,2021-06-27,Apartment,,0.51,2022-01-18 00:32:02.515641
599,2022-01-17,as167,as1672c1-R,"6003 Cougar Dr, Apt B",Austin,TX,78745,2,"1,000",2022-01-16,Townhouse,1.502,0.29,2022-01-18 00:32:02.515641
600,2022-01-17,as167,as1672c1-R,"1018 W Stassney Ln, Unit 215",Austin,TX,78745,2,860,2021-09-08,Apartment,1.482,0.06,2022-01-18 00:32:02.515641
601,2022-01-17,as167,as1672c1-R,"1020 W Stassney Ln, Unit 222",Austin,TX,78745,2,860,2021-06-27,Apartment,1.542,0.06,2022-01-18 00:32:02.515641
602,2022-01-17,as167,as1672c1-R,"714 Turtle Creek Blvd, # 3-118",Austin,TX,78745,2,915,2022-01-16,Apartment,1.782,0.38,2022-01-18 00:32:02.515641
603,2022-01-17,as167,as1672c1-R,"714 Turtle Creek Blvd, # 2-113",Austin,TX,78745,2,915,2022-01-16,Apartment,1.692,0.38,2022-01-18 00:32:02.515641
604,2022-01-17,as167,as1672c1-R,"714 Turtle Creek Blvd, # 3-123",Austin,TX,78745,2,915,2022-01-16,Apartment,1.782,0.38,2022-01-18 00:32:02.515641
605,2022-01-17,as167,as1672c1-R,"714 Turtle Creek Blvd, # 6-143",Austin,TX,78745,2,915,2021-10-30,Apartment,1.782,0.38,2022-01-18 00:32:02.515641
606,2022-01-17,as167,as1672c1-R,"714 Turtle Creek Blvd, # 3-219",Austin,TX,78745,2,915,2021-10-30,Apartment,1.782,0.38,2022-01-18 00:32:02.515641
607,2022-01-17,as167,as1672c1-R,"5807 S 1st St, Unit ATC22",Austin,TX,78745,2,915,2021-09-14,Apartment,1.592,0.39,2022-01-18 00:32:02.515641
608,2022-01-17,as167,as1672c1-R,"5304 Saint Georges Grn, Apt A",Austin,TX,78745,1,840,2021-06-22,Apartment,1.192,0.59,2022-01-18 00:32:02.515641
609,2022-01-17,as167,as1672c1-R,5801 Libyan Dr,Austin,TX,78745,2,,2021-10-04,Apartment,,0.35,2022-01-18 00:32:02.515641
610,2022-01-17,as167,as1672c1-R,"714 Turtle Creek Blvd, Unit 2136",Austin,TX,78745,2,,2021-09-08,Apartment,,0.38,2022-01-18 00:32:02.515641
611,2022-01-17,as167,as1672c1-R,5112 S 1st St,Austin,TX,78745,2,,2022-01-16,Apartment,,0.46,2022-01-18 00:32:02.515641
612,2022-01-17,as167,as1672c1-R,"6303 Emerald Forest Dr, Unit A",Austin,TX,78745,2,850,2021-06-29,Multi-Family,1.852,0.56,2022-01-18 00:32:02.515641
613,2022-01-17,as167,as1672c1-R,"6305 Emerald Forest Dr, Unit B",Austin,TX,78745,2,871,2021-09-16,Multi-Family,1.722,0.57,2022-01-18 00:32:02.515641
614,2022-01-17,as167,as1672c1-R,"6209 Emerald Forest Dr, Unit A",Austin,TX,78745,2,896,2021-09-12,Multi-Family,1.732,0.52,2022-01-18 00:32:02.515641
615,2022-01-17,as167,as1672c1-R,811 Ramble Ln,Austin,TX,78745,1,,2021-06-30,Apartment,,0.15,2022-01-18 00:32:02.515641
616,2022-01-17,as167,as1672c1-R,5800 Emerald Forest Dr,Austin,TX,78745,1,,2021-12-15,Apartment,,0.24,2022-01-18 00:32:02.515641
617,2022-01-17,as167,as1672c1-R,6200 Soft Wind Cir,Austin,TX,78745,1,,2021-10-01,Apartment,,0.51,2022-01-18 00:32:02.515641
618,2022-01-17,as167,as1672c1-R,801 Sirocco Dr,Austin,TX,78745,1,,2021-06-27,Apartment,,0.51,2022-01-18 00:32:02.515641
619,2022-01-17,as167,as1672c1-R,"6003 Cougar Dr, Apt B",Austin,TX,78745,2,"1,000",2022-01-16,Townhouse,1.502,0.29,2022-01-18 00:32:02.515641
620,2022-01-17,as167,as1671a2-R,"1016 W Stassney Ln, Apt 136",Austin,TX,78745,1,588,2021-09-08,Apartment,2.192,0.03,2022-01-18 00:32:02.515641
621,2022-01-17,as167,as1671a2-R,"1016 W Stassney Ln, Apt 122",Austin,TX,78745,1,588,2021-09-21,Apartment,2.302,0.03,2022-01-18 00:32:02.515641
622,2022-01-17,as167,as1671a2-R,"1016 W Stassney Ln, Apt 148",Austin,TX,78745,1,708,2021-09-14,Apartment,1.912,0.03,2022-01-18 00:32:02.515641
623,2022-01-17,as167,as1671a2-R,"1020 W Stassney Ln, Unit 248",Austin,TX,78745,1,708,2021-09-16,Apartment,2.062,0.06,2022-01-18 00:32:02.515641
624,2022-01-17,as167,as1671a2-R,"5807 S 1st St, Unit ATC11",Austin,TX,78745,1,670,2021-09-14,Apartment,1.772,0.39,2022-01-18 00:32:02.515641
625,2022-01-17,as167,as1671a2-R,"1020 W Stassney Ln, Unit 165",Austin,TX,78745,1,708,2021-09-07,Apartment,1.922,0.07,2022-01-18 00:32:02.515641
626,2022-01-17,as167,as1671a2-R,1016 W Stassney Ln,Austin,TX,78745,1,,2022-01-16,Apartment,,0.03,2022-01-18 00:32:02.515641
627,2022-01-17,as167,as1671a2-R,"1005 W Stassney Ln, Unit 25203",Austin,TX,78745,1,,2022-01-16,Apartment,,0.1,2022-01-18 00:32:02.515641
628,2022-01-17,as167,as1671a2-R,"714 Turtle Creek Blvd, Unit 156",Austin,TX,78745,1,,2021-09-08,Apartment,,0.38,2022-01-18 00:32:02.515641
629,2022-01-17,as167,as1671a2-R,5816 S 1st St,Austin,TX,78745,1,,2021-09-12,Single Family,,0.36,2022-01-18 00:32:02.515641
630,2022-01-17,as167,as1671a2-R,1005 W Stassney Ln,Austin,TX,78745,1,650,2022-01-14,Condo,1.502,0.1,2022-01-18 00:32:02.515641
631,2022-01-17,as167,as1671a2-R,"5304 Saint Georges Grn, Apt A",Austin,TX,78745,1,840,2021-06-22,Apartment,1.192,0.59,2022-01-18 00:32:02.515641
632,2022-01-17,as167,as1671a2-R,"1005 W Stassney Ln, Unit 25202",Austin,TX,78745,1,,2022-01-16,Apartment,,0.1,2022-01-18 00:32:02.515641
633,2022-01-17,as167,as1671a2-R,"1005 W Stassney Ln, Unit 25201",Austin,TX,78745,1,,2022-01-16,Apartment,,0.1,2022-01-18 00:32:02.515641
634,2022-01-17,as167,as1671a2-R,811 Ramble Ln,Austin,TX,78745,1,,2021-06-30,Apartment,,0.15,2022-01-18 00:32:02.515641
635,2022-01-17,as167,as1671a2-R,"1018 W Stassney Ln, Unit 215",Austin,TX,78745,2,860,2021-09-08,Apartment,1.482,0.06,2022-01-18 00:32:02.515641
636,2022-01-17,as167,as1671a2-R,"1020 W Stassney Ln, Unit 222",Austin,TX,78745,2,860,2021-06-27,Apartment,1.542,0.06,2022-01-18 00:32:02.515641
637,2022-01-17,as167,as1671a2-R,5800 Emerald Forest Dr,Austin,TX,78745,1,,2021-12-15,Apartment,,0.24,2022-01-18 00:32:02.515641
638,2022-01-17,as167,as1671a2-R,6200 Soft Wind Cir,Austin,TX,78745,1,,2021-10-01,Apartment,,0.51,2022-01-18 00:32:02.515641
639,2022-01-17,as167,as1671a2-R,801 Sirocco Dr,Austin,TX,78745,1,,2021-06-27,Apartment,,0.51,2022-01-18 00:32:02.515641
640,2022-01-17,as167,as1671a2-R,"1016 W Stassney Ln, Apt 136",Austin,TX,78745,1,588,2021-09-08,Apartment,2.192,0.03,2022-01-18 00:32:02.515641
641,2022-01-17,as167,as1671a2-R,"1016 W Stassney Ln, Apt 122",Austin,TX,78745,1,588,2021-09-21,Apartment,2.302,0.03,2022-01-18 00:32:02.515641
642,2022-01-17,as167,as1671a2-R,"1016 W Stassney Ln, Apt 148",Austin,TX,78745,1,708,2021-09-14,Apartment,1.912,0.03,2022-01-18 00:32:02.515641
643,2022-01-17,as167,as1671a2-R,"1020 W Stassney Ln, Unit 248",Austin,TX,78745,1,708,2021-09-16,Apartment,2.062,0.06,2022-01-18 00:32:02.515641
644,2022-01-17,as167,as1671a2-R,"5807 S 1st St, Unit ATC11",Austin,TX,78745,1,670,2021-09-14,Apartment,1.772,0.39,2022-01-18 00:32:02.515641
645,2022-01-17,as167,as1671a2-R,"1020 W Stassney Ln, Unit 165",Austin,TX,78745,1,708,2021-09-07,Apartment,1.922,0.07,2022-01-18 00:32:02.515641
646,2022-01-17,as167,as1671a2-R,1016 W Stassney Ln,Austin,TX,78745,1,,2022-01-16,Apartment,,0.03,2022-01-18 00:32:02.515641
647,2022-01-17,as167,as1671a2-R,"1005 W Stassney Ln, Unit 25203",Austin,TX,78745,1,,2022-01-16,Apartment,,0.1,2022-01-18 00:32:02.515641
648,2022-01-17,as167,as1671a2-R,"714 Turtle Creek Blvd, Unit 156",Austin,TX,78745,1,,2021-09-08,Apartment,,0.38,2022-01-18 00:32:02.515641
649,2022-01-17,as167,as1671a2-R,5816 S 1st St,Austin,TX,78745,1,,2021-09-12,Single Family,,0.36,2022-01-18 00:32:02.515641
650,2022-01-17,as167,as1671a2-R,1005 W Stassney Ln,Austin,TX,78745,1,650,2022-01-14,Condo,1.502,0.1,2022-01-18 00:32:02.515641
651,2022-01-17,as167,as1671a2-R,"5304 Saint Georges Grn, Apt A",Austin,TX,78745,1,840,2021-06-22,Apartment,1.192,0.59,2022-01-18 00:32:02.515641
652,2022-01-17,as167,as1671a2-R,"1005 W Stassney Ln, Unit 25202",Austin,TX,78745,1,,2022-01-16,Apartment,,0.1,2022-01-18 00:32:02.515641
653,2022-01-17,as167,as1671a2-R,"1005 W Stassney Ln, Unit 25201",Austin,TX,78745,1,,2022-01-16,Apartment,,0.1,2022-01-18 00:32:02.515641
654,2022-01-17,as167,as1671a2-R,811 Ramble Ln,Austin,TX,78745,1,,2021-06-30,Apartment,,0.15,2022-01-18 00:32:02.515641
655,2022-01-17,as167,as1671a2-R,"1018 W Stassney Ln, Unit 215",Austin,TX,78745,2,860,2021-09-08,Apartment,1.482,0.06,2022-01-18 00:32:02.515641
656,2022-01-17,as167,as1671a2-R,"1020 W Stassney Ln, Unit 222",Austin,TX,78745,2,860,2021-06-27,Apartment,1.542,0.06,2022-01-18 00:32:02.515641
657,2022-01-17,as167,as1671a2-R,5800 Emerald Forest Dr,Austin,TX,78745,1,,2021-12-15,Apartment,,0.24,2022-01-18 00:32:02.515641
658,2022-01-17,as167,as1671a2-R,6200 Soft Wind Cir,Austin,TX,78745,1,,2021-10-01,Apartment,,0.51,2022-01-18 00:32:02.515641
659,2022-01-17,as167,as1671a2-R,801 Sirocco Dr,Austin,TX,78745,1,,2021-06-27,Apartment,,0.51,2022-01-18 00:32:02.515641
660,2022-01-17,as167,as1671a2-R,"1016 W Stassney Ln, Apt 136",Austin,TX,78745,1,588,2021-09-08,Apartment,2.192,0.03,2022-01-18 00:32:02.515641
661,2022-01-17,as167,as1671a2-R,"1016 W Stassney Ln, Apt 122",Austin,TX,78745,1,588,2021-09-21,Apartment,2.302,0.03,2022-01-18 00:32:02.515641
662,2022-01-17,as167,as1671a2-R,"1016 W Stassney Ln, Apt 148",Austin,TX,78745,1,708,2021-09-14,Apartment,1.912,0.03,2022-01-18 00:32:02.515641
663,2022-01-17,as167,as1671a2-R,"1020 W Stassney Ln, Unit 248",Austin,TX,78745,1,708,2021-09-16,Apartment,2.062,0.06,2022-01-18 00:32:02.515641
664,2022-01-17,as167,as1671a2-R,"5807 S 1st St, Unit ATC11",Austin,TX,78745,1,670,2021-09-14,Apartment,1.772,0.39,2022-01-18 00:32:02.515641
665,2022-01-17,as167,as1671a2-R,"1020 W Stassney Ln, Unit 165",Austin,TX,78745,1,708,2021-09-07,Apartment,1.922,0.07,2022-01-18 00:32:02.515641
666,2022-01-17,as167,as1671a2-R,1016 W Stassney Ln,Austin,TX,78745,1,,2022-01-16,Apartment,,0.03,2022-01-18 00:32:02.515641
667,2022-01-17,as167,as1671a2-R,"1005 W Stassney Ln, Unit 25203",Austin,TX,78745,1,,2022-01-16,Apartment,,0.1,2022-01-18 00:32:02.515641
668,2022-01-17,as167,as1671a2-R,"714 Turtle Creek Blvd, Unit 156",Austin,TX,78745,1,,2021-09-08,Apartment,,0.38,2022-01-18 00:32:02.515641
669,2022-01-17,as167,as1671a2-R,5816 S 1st St,Austin,TX,78745,1,,2021-09-12,Single Family,,0.36,2022-01-18 00:32:02.515641
