,for_date,comp_id,data_source,abbreviation,unit_type,address,city,state,zip_code,bedrooms,bathrooms,listing_date,sqft,price_sqft,distance,ingest_time
2706,2022-01-17,89b46ad9-0ae2-41e4-bd49-8cc7d4a693ed,rentcast,jx170,jx1701a1,"7200 Powers Ave, Apt 239",Jacksonville,FL,32217,1.0,690,2021-11-23,Apartment,1.492,1.25,2022-01-18 04:29:17.242574
2707,2022-01-17,7aba12c3-45d0-4c31-b4fa-7d980994e8b4,rentcast,jx170,jx1701a1,"7200 Powers Ave, Apt 70",Jacksonville,FL,32217,1.0,690,2021-11-23,Apartment,1.492,1.25,2022-01-18 04:29:17.242574
2708,2022-01-17,3d2537dc-d269-4ec4-a96e-27fa0366eaa7,rentcast,jx170,jx1701a1,"7200 Powers Ave, Apt 60",Jacksonville,FL,32217,1.0,690,2021-11-18,Apartment,1.422,1.25,2022-01-18 04:29:17.242574
2709,2022-01-17,66c9d1d8-dd4d-4844-9566-e2849437d3eb,rentcast,jx170,jx1701a1,"7200 Powers Ave, Apt 71",Jacksonville,FL,32217,1.0,690,2021-11-17,Apartment,1.422,1.25,2022-01-18 04:29:17.242574
2710,2022-01-17,16970759-4ee7-4700-b705-0f37094fd390,rentcast,jx170,jx1701a1,6408 San Jose Blvd W,Jacksonville,FL,32217,1.0,900,2021-08-11,Apartment,1.112,0.69,2022-01-18 04:29:17.242574
2711,2022-01-17,388f3a52-45a5-40a0-80ee-8edadfab0b90,rentcast,jx170,jx1701a1,3534 Smithfield Rd,Jacksonville,FL,32217,1.0,,2022-01-11,Apartment,,0.82,2022-01-18 04:29:17.242574
2712,2022-01-17,7da6e82f-d331-4b1a-9c53-0d7be4f8e3d4,rentcast,jx170,jx1701a1,7008 Ponce De Leon Ave,Jacksonville,FL,32217,1.0,,2022-01-11,Single Family,,0.03,2022-01-18 04:29:17.242574
2713,2022-01-17,c354a8a8-0b68-4dc8-ae26-2773c3367f49,rentcast,jx170,jx1701a1,"7200 Powers Ave, Apt 226",Jacksonville,FL,32217,1.0,500,2022-01-11,Apartment,2.032,1.25,2022-01-18 04:29:17.242574
2714,2022-01-17,afb09d90-3a03-4d3c-910e-f9ea8bac3cb0,rentcast,jx170,jx1701a1,"7200 Powers Ave, Apt 228",Jacksonville,FL,32217,1.0,500,2021-12-23,Apartment,2.382,1.25,2022-01-18 04:29:17.242574
2715,2022-01-17,6c83198a-aab5-4af1-b1ae-b5a4d1d71fd6,rentcast,jx170,jx1701a1,"7200 Powers Ave, Apt 233",Jacksonville,FL,32217,1.0,500,2021-12-01,Apartment,1.902,1.25,2022-01-18 04:29:17.242574
2716,2022-01-17,1d00665e-ffeb-441a-9e46-ecfcc92c656f,rentcast,jx170,jx1701a1,"3534 Smithfield St, Apt 906C",Jacksonville,FL,32217,1.0,630,2021-10-12,Condo,1.242,0.82,2022-01-18 04:29:17.242574
2717,2022-01-17,52acbfc8-4724-4a66-a4fc-ef44a4f7fa44,rentcast,jx170,jx1701a1,"3534 Smithfield St, Apt 903",Jacksonville,FL,32217,1.0,630,2021-10-12,Condo,1.432,0.82,2022-01-18 04:29:17.242574
2718,2022-01-17,e19c5a88-6db8-4261-9fdf-a603fbd1a1fa,rentcast,jx170,jx1701a1,"3534 Smithfield St, Apt 902B",Jacksonville,FL,32217,1.0,630,2021-10-12,Condo,1.392,0.82,2022-01-18 04:29:17.242574
2719,2022-01-17,91f57be0-4a55-474f-ae7b-1920e40b65f7,rentcast,jx170,jx1701a1,"3534 Smithfield St, Apt 605",Jacksonville,FL,32217,1.0,630,2021-10-12,Condo,1.432,0.82,2022-01-18 04:29:17.242574
2720,2022-01-17,5f4e9589-4cb8-499a-89e5-c888664cf884,rentcast,jx170,jx1702b1,"7086 Ponce De Leon Ave, Apt 4",Jacksonville,FL,32217,2.0,"1,050",2022-01-16,Apartment,1.002,0.1,2022-01-18 04:29:17.242574
2721,2022-01-17,999fd8c6-61f8-4487-9fb1-75366aca9e55,rentcast,jx170,jx1702b1,"7068 Ponce De Leon Ave, Apt 1",Jacksonville,FL,32217,2.0,"1,050",2021-12-06,Apartment,1.002,0.11,2022-01-18 04:29:17.242574
2722,2022-01-17,0721caf7-3ab6-40de-94ef-a8aa826bf17d,rentcast,jx170,jx1702b1,"7086 Ponce De Leon Ave, Apt 1",Jacksonville,FL,32217,2.0,"1,050",2021-07-05,Apartment,0.952,0.11,2022-01-18 04:29:17.242574
2723,2022-01-17,77123328-ad33-4589-b83b-22bd22df5b4f,rentcast,jx170,jx1702b1,"7100 Ponce De Leon Ave, Apt 4",Jacksonville,FL,32217,2.0,"1,050",2021-05-19,Apartment,0.952,0.12,2022-01-18 04:29:17.242574
2724,2022-01-17,fe6bbcfd-c01b-4616-a373-dd42d0339bc2,rentcast,jx170,jx1702b1,"3914 Toreador Ct, Unit 5",Jacksonville,FL,32217,1.0,970,2021-11-15,Apartment,1.192,0.98,2022-01-18 04:29:17.242574
2725,2022-01-17,b3edb67d-2cd7-4a57-a48a-35f2f7fbdfaa,rentcast,jx170,jx1702b1,"7200 Powers Ave, Apt 29",Jacksonville,FL,32217,1.0,924,2022-01-16,Apartment,1.302,1.25,2022-01-18 04:29:17.242574
2726,2022-01-17,87ad3b8c-c83e-40b7-b884-fe0986b0c2c3,rentcast,jx170,jx1702b1,"7200 Powers Ave, Apt 21",Jacksonville,FL,32217,1.0,924,2022-01-16,Apartment,1.472,1.25,2022-01-18 04:29:17.242574
2727,2022-01-17,4d53f7bd-e0bc-497d-912e-295d55cb865d,rentcast,jx170,jx1702b1,"7200 Powers Ave, Apt 186",Jacksonville,FL,32217,1.0,924,2022-01-16,Apartment,1.302,1.25,2022-01-18 04:29:17.242574
2728,2022-01-17,d8115938-8285-43ed-8e18-4edc80d36d16,rentcast,jx170,jx1702b1,"7200 Powers Ave, Apt 194",Jacksonville,FL,32217,1.0,924,2022-01-16,Apartment,1.302,1.25,2022-01-18 04:29:17.242574
2729,2022-01-17,e6ba950d-8be3-4e50-9c01-bd36998a9777,rentcast,jx170,jx1702b1,"7200 Powers Ave, Apt 184",Jacksonville,FL,32217,1.0,924,2022-01-12,Apartment,1.302,1.25,2022-01-18 04:29:17.242574
2730,2022-01-17,3a5e93c9-be9d-46e8-9159-d3496e4f8875,rentcast,jx170,jx1702b1,"7200 Powers Ave, Apt 183",Jacksonville,FL,32217,1.0,924,2022-01-15,Apartment,1.302,1.25,2022-01-18 04:29:17.242574
2731,2022-01-17,4e5c9db1-d286-4598-ad52-51421f4bf4f3,rentcast,jx170,jx1702b1,"7200 Powers Ave, Apt 32",Jacksonville,FL,32217,1.0,924,2022-01-15,Apartment,1.302,1.25,2022-01-18 04:29:17.242574
2732,2022-01-17,dc30114a-c761-49b4-a4b4-f5c94edbd786,rentcast,jx170,jx1702b1,"7200 Powers Ave, Apt 163",Jacksonville,FL,32217,1.0,924,2022-01-14,Apartment,1.302,1.25,2022-01-18 04:29:17.242574
2733,2022-01-17,3d46f293-c199-4d72-8969-3523ae9a7189,rentcast,jx170,jx1702b1,"7200 Powers Ave, Apt 178",Jacksonville,FL,32217,1.0,924,2022-01-16,Apartment,1.712,1.25,2022-01-18 04:29:17.242574
2734,2022-01-17,53fcb1bc-b7f8-431b-8b61-0e8d28ca3bb7,rentcast,jx170,jx1702b1,"7200 Powers Ave, Apt 161",Jacksonville,FL,32217,1.0,924,2021-12-08,Apartment,1.332,1.25,2022-01-18 04:29:17.242574
2735,2022-01-17,112655d4-396c-4928-b4c9-ed3030774ac5,rentcast,jx170,jx1702b1,"7200 Powers Ave, Apt 153",Jacksonville,FL,32217,1.0,924,2021-12-29,Apartment,1.362,1.25,2022-01-18 04:29:17.242574
2736,2022-01-17,16b20030-19a4-4c78-8b06-966db17bce9b,rentcast,jx170,jx1702b1,"7200 Powers Ave, Apt 175",Jacksonville,FL,32217,1.0,924,2021-12-08,Apartment,1.332,1.25,2022-01-18 04:29:17.242574
2737,2022-01-17,dc5eb1ec-e726-4478-a642-93afc07c0243,rentcast,jx170,jx1702b1,"7200 Powers Ave, Apt 157",Jacksonville,FL,32217,1.0,924,2021-12-08,Apartment,1.332,1.25,2022-01-18 04:29:17.242574
2738,2022-01-17,6f3e0303-8f65-4a9f-926c-91c0f22c55bf,rentcast,jx170,jx1702b1,"7200 Powers Ave, Apt 152",Jacksonville,FL,32217,1.0,924,2021-12-29,Apartment,1.362,1.25,2022-01-18 04:29:17.242574
2739,2022-01-17,c72e73da-73f1-4542-84db-469bdc4bae16,rentcast,jx170,jx1702b1,"7200 Powers Ave, Apt 179",Jacksonville,FL,32217,1.0,924,2021-11-18,Apartment,1.232,1.25,2022-01-18 04:29:17.242574
2740,2022-01-17,fa30683b-b683-4454-874a-adf98c76a60b,rentcast,jx170,jx1703b1,"7200 Powers Ave, Apt 98",Jacksonville,FL,32217,2.0,"1,137",2022-01-12,Apartment,1.352,1.25,2022-01-18 04:29:17.242574
2741,2022-01-17,dce3d3b3-a567-4708-bc43-cbc855bbd48a,rentcast,jx170,jx1703b1,"7200 Powers Ave, Apt 91",Jacksonville,FL,32217,2.0,"1,137",2022-01-12,Apartment,1.462,1.25,2022-01-18 04:29:17.242574
2742,2022-01-17,bfc367c1-395a-4657-a19e-608919e8a7f2,rentcast,jx170,jx1703b1,"7200 Powers Ave, Apt 99",Jacksonville,FL,32217,2.0,"1,137",2021-12-29,Apartment,1.532,1.25,2022-01-18 04:29:17.242574
2743,2022-01-17,f8797438-2c9f-4b78-9773-5ca5eefff8de,rentcast,jx170,jx1703b1,"7200 Powers Ave, Apt 96",Jacksonville,FL,32217,2.0,"1,137",2022-01-11,Apartment,1.462,1.25,2022-01-18 04:29:17.242574
2744,2022-01-17,9fec2308-35b4-4637-914a-f3b277212ab2,rentcast,jx170,jx1703b1,"7200 Powers Ave, Apt 85",Jacksonville,FL,32217,2.0,"1,137",2022-01-11,Apartment,1.462,1.25,2022-01-18 04:29:17.242574
2745,2022-01-17,33c6c1b3-03dc-46cd-9188-f8a3175ccf21,rentcast,jx170,jx1703b1,"7200 Powers Ave, Apt 87",Jacksonville,FL,32217,2.0,"1,137",2021-12-08,Apartment,1.342,1.25,2022-01-18 04:29:17.242574
2746,2022-01-17,1f23ef06-33ec-4797-bba0-e6baf2f34ec2,rentcast,jx170,jx1703b1,"7200 Powers Ave, Apt 210",Jacksonville,FL,32217,2.0,"1,137",2021-12-08,Apartment,1.282,1.25,2022-01-18 04:29:17.242574
2747,2022-01-17,aa0e9dd9-c0d1-4033-a4ef-3b1ede8e69e6,rentcast,jx170,jx1703b1,"7200 Powers Ave, Apt 93",Jacksonville,FL,32217,2.0,"1,137",2021-12-01,Apartment,1.412,1.25,2022-01-18 04:29:17.242574
2748,2022-01-17,d1b85b5e-7ef7-42f6-8f1f-1dbf44a49e9c,rentcast,jx170,jx1703b1,"7200 Powers Ave, Apt 201",Jacksonville,FL,32217,2.0,"1,137",2021-12-08,Apartment,1.312,1.25,2022-01-18 04:29:17.242574
2749,2022-01-17,963be3cb-37cc-40c9-8d4d-57fb49686804,rentcast,jx170,jx1703b1,"7200 Powers Ave, Apt 145",Jacksonville,FL,32217,2.0,"1,137",2021-11-17,Apartment,1.352,1.25,2022-01-18 04:29:17.242574
2750,2022-01-17,6242d66b-2fcf-4b1c-8d5c-aa86cc195d75,rentcast,jx170,jx1703b1,"7200 Powers Ave, Apt 226",Jacksonville,FL,32217,1.0,500,2022-01-11,Apartment,2.032,1.25,2022-01-18 04:29:17.242574
2751,2022-01-17,53c2dfb4-4596-406f-9ed7-330554e0202c,rentcast,jx170,jx1703b1,"7200 Powers Ave, Apt 228",Jacksonville,FL,32217,1.0,500,2021-12-23,Apartment,2.382,1.25,2022-01-18 04:29:17.242574
2752,2022-01-17,bbd120c1-b712-4f25-a76d-7082a5ac638d,rentcast,jx170,jx1703b1,"7200 Powers Ave, Apt 233",Jacksonville,FL,32217,1.0,500,2021-12-01,Apartment,1.902,1.25,2022-01-18 04:29:17.242574
2753,2022-01-17,5251c6db-c93d-40aa-8234-315517c4b3a3,rentcast,jx170,jx1703b1,"7086 Ponce De Leon Ave, Apt 4",Jacksonville,FL,32217,2.0,"1,050",2022-01-12,Apartment,1.002,0.1,2022-01-18 04:29:17.242574
2754,2022-01-17,1e403ee3-4b11-4a89-b6c6-4fb9c2447b51,rentcast,jx170,jx1703b1,"7068 Ponce De Leon Ave, Apt 1",Jacksonville,FL,32217,2.0,"1,050",2021-12-06,Apartment,1.002,0.11,2022-01-18 04:29:17.242574
2755,2022-01-17,8b601df7-e662-4643-9264-6c5e5369ea31,rentcast,jx170,jx1703b1,"7086 Ponce De Leon Ave, Apt 1",Jacksonville,FL,32217,2.0,"1,050",2021-07-05,Apartment,0.952,0.11,2022-01-18 04:29:17.242574
2756,2022-01-17,e9f522eb-e083-43f4-bfc7-d76da4256b9b,rentcast,jx170,jx1703b1,"7100 Ponce De Leon Ave, Apt 4",Jacksonville,FL,32217,2.0,"1,050",2021-05-19,Apartment,0.952,0.12,2022-01-18 04:29:17.242574
2757,2022-01-17,962468d9-19d9-4d3e-bb66-00e2e67cb1bd,rentcast,jx170,jx1703b1,7061 Old Kings Rd S,Jacksonville,FL,32217,,,2022-01-12,Apartment,,0.87,2022-01-18 04:29:17.242574
2758,2022-01-17,21b2e71e-3576-4271-b3ce-049b0805f158,rentcast,jx170,jx1703b1,5551 Auburn Rd,Jacksonville,FL,32207,2.0,,2022-01-12,Apartment,,0.96,2022-01-18 04:29:17.242574
2759,2022-01-17,70376ff2-cde2-4c92-8cd0-911a620991b3,rentcast,jx170,jx1703b1,"3914 Toreador Ct, Unit 5",Jacksonville,FL,32217,1.0,970,2021-11-15,Apartment,1.192,0.98,2022-01-18 04:29:17.242574
2760,2022-01-17,11d77efe-e0d1-431e-9856-a1326773b17c,rentcast,jx170,jx1703b1-Premium,"7200 Powers Ave, Apt 98",Jacksonville,FL,32217,2.0,"1,137",2022-01-11,Apartment,1.352,1.25,2022-01-18 04:29:17.242574
2761,2022-01-17,dcf3db4b-9685-461a-82e4-39f54073be29,rentcast,jx170,jx1703b1-Premium,"7200 Powers Ave, Apt 91",Jacksonville,FL,32217,2.0,"1,137",2022-01-11,Apartment,1.462,1.25,2022-01-18 04:29:17.242574
2762,2022-01-17,a6b681dc-21be-442d-be14-06f8bf7b1edc,rentcast,jx170,jx1703b1-Premium,"7200 Powers Ave, Apt 99",Jacksonville,FL,32217,2.0,"1,137",2021-12-29,Apartment,1.532,1.25,2022-01-18 04:29:17.242574
2763,2022-01-17,24105d81-c6c0-47ec-b832-c817522cf142,rentcast,jx170,jx1703b1-Premium,"7200 Powers Ave, Apt 96",Jacksonville,FL,32217,2.0,"1,137",2022-01-11,Apartment,1.462,1.25,2022-01-18 04:29:17.242574
2764,2022-01-17,045ca7b5-4c47-4f34-8beb-9cb94ad53bb8,rentcast,jx170,jx1703b1-Premium,"7200 Powers Ave, Apt 85",Jacksonville,FL,32217,2.0,"1,137",2022-01-11,Apartment,1.462,1.25,2022-01-18 04:29:17.242574
2765,2022-01-17,6aa1d889-5924-4783-a733-4603799f8ac3,rentcast,jx170,jx1703b1-Premium,"7200 Powers Ave, Apt 87",Jacksonville,FL,32217,2.0,"1,137",2021-12-08,Apartment,1.342,1.25,2022-01-18 04:29:17.242574
2766,2022-01-17,2ba86b42-8c0f-4ea7-b0c2-ae4b6349d20d,rentcast,jx170,jx1703b1-Premium,"7200 Powers Ave, Apt 210",Jacksonville,FL,32217,2.0,"1,137",2021-12-08,Apartment,1.282,1.25,2022-01-18 04:29:17.242574
2767,2022-01-17,71d04ca1-a88b-4639-bc4f-42ba933980de,rentcast,jx170,jx1703b1-Premium,"7200 Powers Ave, Apt 93",Jacksonville,FL,32217,2.0,"1,137",2021-12-01,Apartment,1.412,1.25,2022-01-18 04:29:17.242574
2768,2022-01-17,4be5a0a2-28ce-4bce-a4cf-2e15c1fc4652,rentcast,jx170,jx1703b1-Premium,"7200 Powers Ave, Apt 201",Jacksonville,FL,32217,2.0,"1,137",2021-12-08,Apartment,1.312,1.25,2022-01-18 04:29:17.242574
2769,2022-01-17,026bbd3a-4441-4a04-b250-cbbdf9e81d10,rentcast,jx170,jx1703b1-Premium,"7200 Powers Ave, Apt 145",Jacksonville,FL,32217,2.0,"1,137",2021-11-17,Apartment,1.352,1.25,2022-01-18 04:29:17.242574
2770,2022-01-17,e119e238-a804-4b18-908e-aa9b18a93472,rentcast,jx170,jx1703b1-Premium,"7086 Ponce De Leon Ave, Apt 4",Jacksonville,FL,32217,2.0,"1,050",2022-01-11,Apartment,1.002,0.1,2022-01-18 04:29:17.242574
2771,2022-01-17,b3c215d7-2658-4a52-ac95-b4024adc9cb9,rentcast,jx170,jx1703b1-Premium,"7068 Ponce De Leon Ave, Apt 1",Jacksonville,FL,32217,2.0,"1,050",2021-12-06,Apartment,1.002,0.11,2022-01-18 04:29:17.242574
2772,2022-01-17,b72efa36-5ca1-41f4-910c-982a1fd65e3c,rentcast,jx170,jx1703b1-Premium,"7086 Ponce De Leon Ave, Apt 1",Jacksonville,FL,32217,2.0,"1,050",2021-07-05,Apartment,0.952,0.11,2022-01-18 04:29:17.242574
2773,2022-01-17,18f2d4a7-131f-4085-b7ff-968ada61202f,rentcast,jx170,jx1703b1-Premium,"7100 Ponce De Leon Ave, Apt 4",Jacksonville,FL,32217,2.0,"1,050",2021-05-19,Apartment,0.952,0.12,2022-01-18 04:29:17.242574
2774,2022-01-17,43325e5d-9596-4352-8da7-e23130d6060c,rentcast,jx170,jx1703b1-Premium,"3914 Toreador Ct, Unit 5",Jacksonville,FL,32217,1.0,970,2021-11-15,Apartment,1.192,0.98,2022-01-18 04:29:17.242574
2775,2022-01-17,a897bc9f-7ec1-4e70-8172-87ecd6c4249d,rentcast,jx170,jx1703b1-Premium,"7200 Powers Ave, Apt 118",Jacksonville,FL,32217,2.0,964,2022-01-11,Apartment,1.392,1.25,2022-01-18 04:29:17.242574
2776,2022-01-17,79646b6c-c2e2-4189-917d-258f939d27e0,rentcast,jx170,jx1703b1-Premium,"7200 Powers Ave, Apt 132",Jacksonville,FL,32217,2.0,964,2022-01-11,Apartment,1.512,1.25,2022-01-18 04:29:17.242574
2777,2022-01-17,3d547a1f-0578-4ed5-a4a7-43082f397134,rentcast,jx170,jx1703b1-Premium,"7200 Powers Ave, Apt 215",Jacksonville,FL,32217,2.0,964,2022-01-11,Apartment,1.512,1.25,2022-01-18 04:29:17.242574
2778,2022-01-17,9d04a972-397d-4385-ac01-7ef9e4668e20,rentcast,jx170,jx1703b1-Premium,"7200 Powers Ave, Apt 37",Jacksonville,FL,32217,2.0,964,2021-12-29,Apartment,1.412,1.25,2022-01-18 04:29:17.242574
2779,2022-01-17,84bdd826-7882-452b-8874-6af1d3243945,rentcast,jx170,jx1703b1-Premium,"7200 Powers Ave, Apt 107",Jacksonville,FL,32217,2.0,964,2021-12-28,Apartment,1.412,1.25,2022-01-18 04:29:17.242574
2780,2022-01-17,529746f6-f993-4551-b23f-b962717af650,rentcast,jx171,jx1710a1-Classic,"3534 Smithfield St, Apt 1",Jacksonville,FL,32217,1.0,,2021-10-12,Apartment,,0.02,2022-01-18 04:29:17.242574
2781,2022-01-17,c39328de-2cd6-492d-9cdd-d284d686e1db,rentcast,jx171,jx1710a1-Classic,"7200 Powers Ave, Apt 226",Jacksonville,FL,32217,1.0,500,2022-01-11,Apartment,2.032,0.98,2022-01-18 04:29:17.242574
2782,2022-01-17,66d905c3-8153-454b-9cc4-21b16467f91c,rentcast,jx171,jx1710a1-Classic,"7200 Powers Ave, Apt 228",Jacksonville,FL,32217,1.0,500,2021-12-23,Apartment,2.382,0.98,2022-01-18 04:29:17.242574
2783,2022-01-17,f1a475ba-353a-4483-b91b-4e0479b80137,rentcast,jx171,jx1710a1-Classic,"7200 Powers Ave, Apt 233",Jacksonville,FL,32217,1.0,500,2021-12-01,Apartment,1.902,0.98,2022-01-18 04:29:17.242574
2784,2022-01-17,d2edfd46-57cd-4e29-a1f9-217346ebc8cc,rentcast,jx171,jx1710a1-Classic,"3534 Smithfield St, Apt 403",Jacksonville,FL,32217,1.0,400,2021-10-12,Condo,1.912,0.02,2022-01-18 04:29:17.242574
2785,2022-01-17,3af4e3d8-9d3e-4e45-b995-875a5be83d1e,rentcast,jx171,jx1710a1-Classic,"3534 Smithfield St, Apt 305B",Jacksonville,FL,32217,1.0,400,2021-10-12,Condo,1.912,0.02,2022-01-18 04:29:17.242574
2786,2022-01-17,8452e247-ca14-4b1c-8930-64804bad4565,rentcast,jx171,jx1710a1-Classic,"3534 Smithfield St, Apt 405",Jacksonville,FL,32217,1.0,400,2021-10-12,Condo,1.952,0.02,2022-01-18 04:29:17.242574
2787,2022-01-17,814f8f7e-5d19-42be-a416-32c6c4d8edfc,rentcast,jx171,jx1710a1-Classic,"7400 Powers Ave, Apt 553",Jacksonville,FL,32217,1.0,550,2022-01-11,Apartment,2.052,1.19,2022-01-18 04:29:17.242574
2788,2022-01-17,a3662e45-6bf0-4b25-9f2b-ffc9aef82ce8,rentcast,jx171,jx1710a1-Classic,3534 Smithfield St,Jacksonville,FL,32217,1.0,400,2022-01-11,Apartment,2.352,0.02,2022-01-18 04:29:17.242574
2789,2022-01-17,28763c14-2c0d-4aef-b9e8-9970d078155e,rentcast,jx171,jx1710a1-Classic,7061 Old Kings Rd S,Jacksonville,FL,32217,,,2022-01-11,Apartment,,0.53,2022-01-18 04:29:17.242574
2790,2022-01-17,45d06594-4975-495d-b735-f2b6ac412ebb,rentcast,jx171,jx1710a1-Classic,"3534 Smithfield St, Apt 2",Jacksonville,FL,32217,,400,2021-10-12,Condo,1.912,0.02,2022-01-18 04:29:17.242574
2791,2022-01-17,01c32271-18fc-4d35-ad09-408c4d93fcc9,rentcast,jx171,jx1710a1-Classic,"3534 Smithfield St, Apt 405B",Jacksonville,FL,32217,,400,2021-07-02,Condo,1.912,0.02,2022-01-18 04:29:17.242574
2792,2022-01-17,6c2d17ec-005f-4472-9555-08984bf56c32,rentcast,jx171,jx1710a1-Classic,3534 Smithfield Rd,Jacksonville,FL,32217,1.0,,2022-01-11,Apartment,,0.02,2022-01-18 04:29:17.242574
2793,2022-01-17,b7141c62-0627-4d2d-88ef-dd9132c3fd77,rentcast,jx171,jx1710a1-Classic,7200 Powers Ave,Jacksonville,FL,32217,,,2022-01-10,Apartment,,1.01,2022-01-18 04:29:17.242574
2794,2022-01-17,8f8912d6-7606-4ce7-a7b9-79f3f59e31a5,rentcast,jx171,jx1710a1-Classic,"7400 Powers Ave, Apt 391",Jacksonville,FL,32217,1.0,643,2022-01-09,Apartment,1.962,1.19,2022-01-18 04:29:17.242574
2795,2022-01-17,b06e8a47-9ef0-48a9-8082-f5785889779a,rentcast,jx171,jx1710a1-Classic,"7200 Powers Ave, Apt 250",Jacksonville,FL,32217,1.0,690,2022-01-11,Apartment,1.742,0.98,2022-01-18 04:29:17.242574
2796,2022-01-17,0614016c-483e-4e60-802e-b166e04bdf1c,rentcast,jx171,jx1710a1-Classic,"7200 Powers Ave, Apt 72",Jacksonville,FL,32217,1.0,690,2022-01-10,Apartment,1.612,0.98,2022-01-18 04:29:17.242574
2797,2022-01-17,a79fe069-a79e-4143-8cd3-69e0215373f4,rentcast,jx171,jx1710a1-Classic,"7200 Powers Ave, Apt 55",Jacksonville,FL,32217,1.0,690,2022-01-11,Apartment,1.612,0.98,2022-01-18 04:29:17.242574
2798,2022-01-17,af75faba-96db-4528-bdc7-145d1f17faff,rentcast,jx171,jx1710a1-Classic,"7200 Powers Ave, Apt 6",Jacksonville,FL,32217,1.0,690,2021-12-08,Apartment,1.512,0.98,2022-01-18 04:29:17.242574
2799,2022-01-17,240f00d8-ce62-4cc6-bbc7-539210898e51,rentcast,jx171,jx1710a1-Classic,"7200 Powers Ave, Apt 65",Jacksonville,FL,32217,1.0,690,2021-12-23,Apartment,1.502,0.98,2022-01-18 04:29:17.242574
2800,2022-01-17,f1548335-f0a8-4144-8050-168ec040ed58,rentcast,jx171,jx1710a1-Premium,"3534 Smithfield St, Apt 1",Jacksonville,FL,32217,1.0,,2021-10-12,Apartment,,0.02,2022-01-18 04:29:17.242574
2801,2022-01-17,949c2fb4-81b6-4775-be53-6e0d05683460,rentcast,jx171,jx1710a1-Premium,"7200 Powers Ave, Apt 226",Jacksonville,FL,32217,1.0,500,2022-01-11,Apartment,2.032,0.98,2022-01-18 04:29:17.242574
2802,2022-01-17,989860ff-3137-41b3-ac1e-dc3d98c22a8c,rentcast,jx171,jx1710a1-Premium,"7200 Powers Ave, Apt 228",Jacksonville,FL,32217,1.0,500,2021-12-23,Apartment,2.382,0.98,2022-01-18 04:29:17.242574
2803,2022-01-17,cad50383-7d1f-48bd-aad8-f6b8f804ca4e,rentcast,jx171,jx1710a1-Premium,"7200 Powers Ave, Apt 233",Jacksonville,FL,32217,1.0,500,2021-12-01,Apartment,1.902,0.98,2022-01-18 04:29:17.242574
2804,2022-01-17,95bd899b-a172-437f-b4c5-83e045429261,rentcast,jx171,jx1710a1-Premium,"3534 Smithfield St, Apt 403",Jacksonville,FL,32217,1.0,400,2021-10-12,Condo,1.912,0.02,2022-01-18 04:29:17.242574
2805,2022-01-17,95aab419-808d-43f7-a6f7-3b0fb1063ade,rentcast,jx171,jx1710a1-Premium,"3534 Smithfield St, Apt 305B",Jacksonville,FL,32217,1.0,400,2021-10-12,Condo,1.912,0.02,2022-01-18 04:29:17.242574
2806,2022-01-17,7793d9a8-d5e8-45c6-b55a-e0913ec4c12e,rentcast,jx171,jx1710a1-Premium,"3534 Smithfield St, Apt 405",Jacksonville,FL,32217,1.0,400,2021-10-12,Condo,1.952,0.02,2022-01-18 04:29:17.242574
2807,2022-01-17,e815769d-3f12-404b-95f7-3539ac7da5ee,rentcast,jx171,jx1710a1-Premium,"7400 Powers Ave, Apt 553",Jacksonville,FL,32217,1.0,550,2022-01-11,Apartment,2.052,1.19,2022-01-18 04:29:17.242574
2808,2022-01-17,595ffd95-fd2d-4767-8fc3-4420a5bced59,rentcast,jx171,jx1710a1-Premium,3534 Smithfield St,Jacksonville,FL,32217,1.0,400,2022-01-11,Apartment,2.352,0.02,2022-01-18 04:29:17.242574
2809,2022-01-17,7c85e826-bdf8-43e5-8b0e-808c664b3845,rentcast,jx171,jx1710a1-Premium,7061 Old Kings Rd S,Jacksonville,FL,32217,,,2022-01-11,Apartment,,0.53,2022-01-18 04:29:17.242574
2810,2022-01-17,4444de29-4141-4d5b-93a7-c2534dbe6b4d,rentcast,jx171,jx1710a1-Premium,"3534 Smithfield St, Apt 2",Jacksonville,FL,32217,,400,2021-10-12,Condo,1.912,0.02,2022-01-18 04:29:17.242574
2811,2022-01-17,435e548c-6ef9-44fb-8c33-68c2699149f4,rentcast,jx171,jx1710a1-Premium,"3534 Smithfield St, Apt 405B",Jacksonville,FL,32217,,400,2021-07-02,Condo,1.912,0.02,2022-01-18 04:29:17.242574
2812,2022-01-17,6d082057-9e8e-420a-9fab-1af49559e008,rentcast,jx171,jx1710a1-Premium,3534 Smithfield Rd,Jacksonville,FL,32217,1.0,,2022-01-11,Apartment,,0.02,2022-01-18 04:29:17.242574
2813,2022-01-17,652c0d05-f435-474b-9ea2-8103e14c47a5,rentcast,jx171,jx1710a1-Premium,7200 Powers Ave,Jacksonville,FL,32217,,,2022-01-10,Apartment,,1.01,2022-01-18 04:29:17.242574
2814,2022-01-17,9202ade6-fbd1-4363-972f-85ae958a2e01,rentcast,jx171,jx1710a1-Premium,"7400 Powers Ave, Apt 391",Jacksonville,FL,32217,1.0,643,2022-01-09,Apartment,1.962,1.19,2022-01-18 04:29:17.242574
